customer_id,begin_date,end_date,monthly_charges,total_charges,contract_duration,average_charges,monthly_charges_per_senior_citizen,total_charges_per_senior_citizen,high_monthly_charges,long_term_contract,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,gender_Male,partner_Yes,dependents_Yes,internet_service_Fiber optic,internet_service_No,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,multiple_lines_Yes,senior_citizen_Yes,target
0940-OUQEC,2019-02-01,2019-12-01,0.5285826100976015,-0.6593548610863178,-0.9162602694355951,0.48259326802892794,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1
2378-VTKDH,2014-09-01,,1.3147190957879948,1.8950102649781986,1.3270790402994352,1.2096240698768215,2.952127623542954,4.3492095061343345,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,True,True,True,0
0927-CNGRH,2020-01-01,,-1.504070501951767,-0.9987383186147307,-1.2803344294880583,-1.5068972955406237,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,0
8608-OZTLB,2016-12-01,,0.3075336616899431,0.2289760998931553,0.22682551249382965,0.2997857488379063,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,False,False,False,0
2335-GSODA,2018-03-01,,-0.8209793907070487,-0.6289349853676515,-0.38219560082922455,-0.9106306540360862,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,0
1952-DVVSW,2019-04-01,,-1.485788258098502,-0.9260085649929448,-0.912244745611487,-1.5351673031783863,-0.4187462912695446,-0.32424500363522957,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0
0702-PGIBZ,2019-08-01,2019-12-01,1.2266319208586274,-0.8465286431551241,-1.1585302068234475,0.8706918457907191,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,True,False,1
6656-GULJQ,2014-02-01,,0.6233178737008834,1.6809240475382736,1.6108427238697376,0.6618688747522967,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,True,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,0
9853-JFZDU,2017-03-01,,-0.2642019642667066,-0.18626954225925607,0.10635979777058815,-0.3838024683587076,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
1963-VAUKV,2019-11-01,2019-12-01,-1.4758161250876303,-0.9983633092693955,-1.2816729374294276,-1.4571212437322456,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3777-XROBG,2015-04-01,,-1.504070501951767,-0.5310354868618928,1.0433153567291331,-1.526702696271626,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0
6994-FGRHH,2014-04-01,,1.374551893853226,2.2905568868138815,1.531870755328946,1.3931426209674673,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,0
4000-VGMQP,2016-12-01,,0.47041183420084937,0.25555764466544895,0.22682551249382965,0.35230450128258706,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,False,0
3999-WRNGR,2015-02-01,,-0.5002091121906725,0.3468393311947028,1.1222873252699248,-0.4476092561642287,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,0
3466-RITXD,2017-12-01,,0.9174957975216018,0.029338771935265278,-0.2617298861059831,0.8493153925650473,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,0
2680-XKKNJ,2019-06-01,,-0.21932736571778344,-0.8003363155591217,-0.9938937300350175,-0.2112725456557502,-0.4187462912695446,-0.32424500363522957,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,0
3058-HJCUY,2016-05-01,2019-10-01,1.2565483198912426,0.851513672522947,0.3486297351584405,1.26196988124953,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,1
2974-GGUXS,2017-02-01,,0.902537598005294,0.44901834811193464,0.14383802012892996,0.8974611521918132,2.55156378507937,2.0208473053804075,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,0
7994-XIRTR,2015-08-01,,0.015017760037703748,0.5500061588733953,0.8800173878820724,0.021255281834278487,1.6890593909682663,2.183459695236265,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,0
3259-FDWOY,2014-01-01,2019-12-01,1.3695658273477898,2.4002360906378177,1.5693489776872878,1.463379549097258,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,1
2101-RANCD,2015-07-01,,0.27595524048884895,0.8213143905368305,0.9215111340645222,0.35127237119389015,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
7921-BEPCI,2014-02-01,,-0.1678046784949459,0.8743010050953778,1.6108427238697376,-0.1797118703514065,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0
0807-ZABDG,2019-08-01,2019-11-01,-0.32237274016345874,-0.939133892079679,-1.198685445064528,-0.44760025096413214,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,1
8510-TMWYB,2015-08-01,,-0.16614265632646738,0.4249295125174576,0.8800173878820724,-0.15255596290336215,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,0
3258-ZKPAI,2014-02-01,,1.7219145270652598,2.6710148973431336,1.6108427238697376,1.6948686172040144,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,0
1428-IEDPR,2015-10-01,,1.4792592904673796,1.5212583039184715,0.798368403458542,1.506263483743341,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,True,True,True,False,0
5298-GSTLM,2015-02-01,,1.2166597878477559,1.7176749633811295,1.1222873252699248,1.268528535883986,2.8568321942310533,4.0636610128946575,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,0
4450-YOOHP,2016-11-01,,-0.4702927131580572,-0.16672493755531229,0.2669807507349101,-0.5240017822023675,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0
6728-CZFEI,2018-11-01,,-0.28747027462540753,-0.5962209348304635,-0.7101300464647152,-0.0863530890606383,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
5748-RNCJT,2014-02-01,2019-11-01,1.3861860490325761,2.234834909971712,1.4876999932637573,1.3880508279765085,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,False,1
3653-NCRDJ,2016-07-01,,-1.5157046571311175,-0.6648917637733267,0.4316172275233402,-1.5453102617306196,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0
6121-TNHBO,2014-11-01,,0.6050356298476185,1.3058044053367355,1.2454300558759048,0.6140076995856465,2.2624471436076705,3.4004596299766323,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,0
5119-NZPTV,2019-12-01,,0.17623391038013098,-0.944869329125983,-1.2388406833056085,0.16125110738394202,1.8457315374641032,-0.22361571126702398,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,0
6519-ZHPXP,2014-02-01,,1.4460188470978068,2.3808017828001495,1.6108427238697376,1.392078148391885,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,0
7739-LAXOG,2017-03-01,2019-11-01,0.8726211989726784,0.2961248320814223,-0.016782932835392034,0.9131931549845962,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,1
3472-QPRCH,2016-10-01,,-1.3145999747452028,-0.5631318749479403,0.30847449691736,-1.3091863070533283,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,0
8224-UAXBZ,2015-04-01,,-0.6464670630167922,0.11329674654385403,1.0433153567291331,-0.693135045044178,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,0
9610-WCESF,2014-07-01,,-0.6946657059026727,0.3590822833512364,1.4100665326643351,-0.61248234533565,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,0
9776-CLUJA,2015-09-01,2019-12-01,0.42221319131496887,0.6723915616922211,0.7555361493347228,0.3312012670909341,2.084777699127855,2.380526872807322,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,1
2486-WYVVE,2017-07-01,,0.4820459893801996,0.08854612975172672,-0.056938171076472525,0.5080800398022626,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,0
3865-ZYKAD,2014-05-01,,0.6681924722498068,1.5451927239001633,1.4917155170878655,0.633015886390295,2.323823860791607,3.7859270075903866,True,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,0
1422-DGUBX,2017-06-01,,0.48038396721172105,0.1481726156600336,-0.016782932835392034,0.5663090469288716,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,0
2999-AANRQ,2018-05-01,,0.2078123315812251,-0.3346188273992351,-0.4638445852527549,0.2562386425472129,-0.4187462912695446,-0.32424500363522957,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,0
8668-KNZTI,2015-10-01,,-0.3672473387123819,0.22383626592473665,0.798368403458542,-0.3661149802347245,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
0480-KYJVA,2014-02-01,,-1.3478404181147754,-0.22006450208593972,1.6108427238697376,-1.3215053606045022,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,0
6034-ZRYCV,2014-01-01,2020-01-01,-0.3522891391960741,0.7297900509017714,1.6108427238697376,-0.3304856892316328,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,1
9746-YKGXB,2015-10-01,,-0.6830315507233222,-0.0031767442426276476,0.798368403458542,-0.6937294794746851,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,0
3926-YZVVX,2016-09-01,,-0.49023697917980086,-0.11217210749565908,0.3486297351584405,-0.5032077252299861,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
6000-UKLWI,2016-09-01,,-1.4841262359300234,-0.6533767709342087,0.3486297351584405,-1.4945291416418445,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
2079-FBMZK,2019-05-01,2019-11-01,0.1479795335159944,-0.8227706981594723,-1.0755427144585479,0.15039486420038697,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1
6332-FBZRI,2014-07-01,,0.15130357785295148,1.045592038420573,1.4100665326643351,0.1564201175443387,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,0
2096-XOTMO,2018-10-01,,-1.5107185906256815,-0.8856399119362665,-0.6686363002822654,-1.572730697395297,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
3266-FTKHB,2018-09-01,,-1.5173666792995961,-0.8558376986687406,-0.6284810620411849,-1.4742351766028452,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
8221-EQDGL,2017-03-01,,-0.12625412428298008,-0.06743569853448776,0.10635979777058815,-0.1292113380181978,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,0
2346-LOCWC,2015-04-01,,-1.472492080750673,-0.4817327876369332,1.0433153567291331,-1.4629201737445507,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0
6608-QQLVK,2019-12-01,2020-01-01,-0.4752787796634931,-0.9850835665698763,-1.2803344294880583,-0.49998958085480577,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
0298-XACET,2015-10-01,,-0.48525091267436476,0.11942925230874839,0.798368403458542,-0.5167902717421322,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,0
7560-QJAVJ,2014-04-01,,0.4920181223910713,1.4586317432474825,1.531870755328946,0.5011431559628344,-0.4187462912695446,-0.32424500363522957,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,0
2995-YWTCD,2018-07-01,,-1.3262341299245533,-0.8010201561300272,-0.5454935696762853,-1.3296633639439004,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,0
3551-HUAZH,2019-09-01,2019-10-01,0.3191678168692938,-0.9745391861539788,-1.2816729374294276,0.3582406457497781,1.9846367395119595,-0.27139064887211983,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,1
9137-UIYPG,2017-03-01,,1.3994822263804054,0.6499351197186154,0.10635979777058815,1.4076929795376545,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,0
2809-ZMYOQ,2017-06-01,,1.2149977656792768,0.46395254380558004,-0.016782932835392034,1.3066767235082213,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,0
5084-OOVCJ,2018-09-01,,-0.3140626293210656,-0.6012504719326071,-0.6284810620411849,-0.35073176784522847,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,0
0254-WWRKD,2014-07-01,,-0.47361675749501453,0.506681549800545,1.4100665326643351,-0.44716868641948404,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0
7727-SHVZV,2019-05-01,,-1.5057325241202457,-0.9410309981796104,-0.9523999838525676,-1.5935291731492423,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
6302-JGYRJ,2017-03-01,2019-10-01,0.4870320558856357,0.13429726988262872,-0.05827667901784188,0.6216775188126765,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,1
5339-PXDVH,2019-10-01,,0.8593250216248496,-0.845028605773783,-1.157191698882078,0.8740690850782066,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,0
2205-LPVGL,2015-04-01,,0.8327326669291911,1.254053115680469,1.0433153567291331,0.7826526898294922,2.4837263608234403,3.317128772265439,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True,0
8782-NUUOL,2015-02-01,,0.47207385636932786,1.1108216051356539,1.1222873252699248,0.5088138349643909,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,0
3685-YLCMQ,2015-02-01,2019-12-01,1.3246912287988668,1.7366460243804427,1.039299832905025,1.413016673296892,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,True,True,True,False,1
7601-WFVZV,2020-01-01,,-1.504070501951767,-0.9987383186147307,-1.2803344294880583,-1.5068972955406237,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
4609-KNNWG,2017-11-01,,-1.4924363467724167,-0.7646663090057617,-0.22157464786490255,-1.4679918211456078,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
4868-AADLV,2014-08-01,,1.7102803718859096,2.461362613927466,1.368572786481885,1.8020253524634455,3.336539694326555,5.261160248196216,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,0
9529-OFXHY,2018-11-01,,0.7629277358530887,-0.4593204644098375,-0.7101300464647152,0.5984351364514844,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,0
8634-MPHTR,2016-02-01,2020-01-01,1.1717851892988325,1.1416826683194203,0.5922381804876622,1.2924749607856614,2.8132224214950985,3.136187856161084,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,1
2669-QVCRG,2016-09-01,,0.5485268761193449,0.40031125196486045,0.3486297351584405,0.43550504668165857,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
2478-EEWWM,2015-03-01,,-0.6813695285548437,0.16917313899880826,1.084809102911583,-0.6470908833874536,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,0
9174-IHETN,2015-12-01,,0.18454402122252414,0.5516164931210115,0.7167194190350117,0.19703407305863324,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0
2233-TXSIU,2018-09-01,,-0.6763834620494076,-0.6578768830782318,-0.6284810620411849,-0.6006263393971565,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,0
9644-UMGQA,2019-08-01,,-0.5201533782124163,-0.8769264595005354,-1.0755427144585479,-0.5224181549237629,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,0
3256-EZDBI,2015-11-01,,-1.1749901125929976,-0.36351660636330535,0.7568746572760922,-1.1952075270380356,0.5325928250814672,0.7124889025952031,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,0
8761-NSOBC,2016-02-01,2019-10-01,1.1884054109836186,0.9330451160734838,0.46909544988168195,1.1722364346845615,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,1
0419-YAAPX,2016-01-01,,0.6814886495976356,0.8888381320704329,0.6752256728525619,0.7623236007369164,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,0
8413-VONUO,2019-08-01,2019-10-01,1.025527238472713,-0.9335528706461601,-1.2401791912469777,0.623104921428303,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,1
0872-CASZJ,2015-03-01,,0.14299346701055832,0.8001373922120156,1.084809102911583,0.1551090320255721,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False,0
4726-DLWQN,2015-12-01,,0.18454402122252414,0.5167626833780871,0.7167194190350117,0.14472007682711677,1.853807421304095,2.129930452878734,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,0
8164-OCKUJ,2015-03-01,,-1.4691680364137156,-0.43999645343844396,1.084809102911583,-1.4215813446723085,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
3094-JOJAI,2018-08-01,,0.31085770602690066,-0.3954365194633127,-0.5869873158587351,0.4050483981723667,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,0
9494-MRNYX,2019-04-01,,0.3407741050595158,-0.6604578297490686,-0.912244745611487,0.44861323654425334,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
2599-CZABP,2018-12-01,,-0.6713973955439717,-0.7244520715618685,-0.7502852847057958,-0.6283516192196938,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0
7945-PRBVF,2017-03-01,,-1.4409136595495788,-0.6961278363024286,0.10635979777058815,-1.4761293284961128,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
4544-RXFMG,2019-06-01,,-0.7096239054189802,-0.8549332643652849,-0.9938937300350175,-0.7206853207655017,-0.4187462912695446,-0.32424500363522957,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0
0859-YGKFW,2018-08-01,,-1.4874502802669807,-0.8547567893792448,-0.5869873158587351,-1.5074928517160515,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0
1150-FTQGN,2015-02-01,,0.9756665734183539,1.5567297761125365,1.1222873252699248,1.0670425868505664,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,0
9223-UCPVT,2019-09-01,2019-10-01,0.9839766842607471,-0.9657154368519727,-1.2816729374294276,1.0305969011134908,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,1
7196-LIWRH,2019-08-01,,-1.504070501951767,-0.9524577535257085,-1.0755427144585479,-1.4607936243661617,-0.4187462912695446,-0.32424500363522957,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
5448-VWNAM,2018-07-01,,0.3690284819236528,-0.4004660565654563,-0.5454935696762853,0.24904071599932695,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,0
1177-XZBJL,2015-09-01,,-0.021546727668825993,0.5330645602135435,0.8385236416996226,0.038827683803431594,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,False,0
3518-FSTWG,2014-02-01,,1.4875694013097727,2.4871500212625786,1.6108427238697376,1.5030353428387744,3.1201060074147797,5.3026835954529865,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,0
9330-VOFSZ,2015-02-01,,1.5291199555217385,1.9224300659341826,1.1222873252699248,1.524859755583574,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,0
4351-QLCSU,2019-12-01,2020-01-01,-0.32569678450041606,-0.9830982229769248,-1.2803344294880583,-0.3535894284772233,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0939-EREMR,2019-01-01,,-0.3772194717232536,-0.6905468148689098,-0.7917790308882456,-0.31406467353398243,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,0
9389-ACWBI,2019-09-01,,0.17124784387469535,-0.8660070697393027,-1.1170364606409977,-0.030934975001924034,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0
5419-JPRRN,2019-11-01,2019-12-01,1.2183218100162343,-0.9626050652230156,-1.2816729374294276,1.2676024811291995,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,1
3644-QXEHN,2019-01-01,,1.070401837021636,-0.41862092075433394,-0.7917790308882456,1.255657970380503,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False,0
2911-IJORQ,2017-01-01,,0.8576629994563706,0.47443074610171243,0.1853317663113798,0.8653471392212789,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,0
5921-NGYRH,2014-10-01,,0.2909134400051568,1.0944535501804322,1.2869238020583547,0.32226665380040526,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,0
2100-BDNSN,2019-07-01,2019-12-01,0.10476695713555004,-0.8528155645328035,-1.1170364606409977,0.16615769201155658,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,1
5998-DZLYR,2015-01-01,,0.9823146620922681,1.5087285799096228,1.1637810714523746,0.9543675602388133,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,0
0488-GSLFR,2019-10-01,2019-11-01,0.15628964435838757,-0.9767010047329704,-1.2803344294880583,0.11814439585054251,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
9318-NKNFC,2019-11-01,2019-12-01,-1.5273388123104679,-0.9990471498403011,-1.2816729374294276,-1.5092288535229332,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,1
3985-HOYPM,2017-12-01,,-1.509056568457203,-0.7754974612739743,-0.2617298861059831,-1.4736882037365675,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
9728-FTTVZ,2019-09-01,2019-10-01,0.14631751134751586,-0.9768333609725006,-1.2816729374294276,0.18342801935521286,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
9548-LERKT,2018-02-01,,-1.4974224132778524,-0.7942038097942273,-0.34471737847088274,-1.4754268335614973,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0
6576-FBXOJ,2018-09-01,,-0.33899296184824507,-0.5949414911816726,-0.6284810620411849,-0.32288998854493584,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,0
